date,code,strategy,entry_date,exit_date,net_pct,gross_pct,score_tv,news_sent_7d,news_cnt_7d,crd_remn_rt_x,crd_remn_chg_5d_x,for_net5_db,ins_net5_db,rsi_db,macd_hist_db,bb_pct_db,rsi14,atr_pct,vol_ratio,tv_ratio,for_5d,ins_5d,mcap_class,vix,vix_chg_5d,sox_ret_5d,usdkrw_chg_5d,kospi_ret_20d,crd_remn_rt_y,crd_remn_chg_5d_y,prm_net_5d_ratio,prm_net_5d_raw,stop_pct_used,entry_price,stop_hit,stop_net,actual_net,stop_better
20210916,069540,h252_40,20210917,20211118,-36.6433,-36.3133,56463764020.0,,0,,,-1048.0,-195.0,,,,100.0,80.9451,inf,inf,,,3.0,18.69,-10.7876,1.6665,-0.3344,-0.2616,0.21,-45.82059321868853,0.0,0.0,-10.0,6320.0,True,-10.245,-36.643,True
20210916,053050,h252_40,20210917,20211118,15.2162,15.5462,66040707940.0,,0,,,-1463.0,-14.0,,,,78.9616,4.2577,72.2814,88.9531,-20.0486,,3.0,18.69,-10.7876,1.6665,-0.3344,-0.2616,2.25,-8.230482204362799,1.6353549707268624e-09,108.0,-10.0,2380.0,True,-11.169,15.216,False
20210916,247540,h500_20,20210917,20211021,-11.1303,-10.8003,370768834000.0,,0,,,133862.0,-115122.0,95.43,1061.277,,84.899,5.0655,1.1184,1.4256,13.4161,-11.5378,2.0,18.69,-10.7876,1.6665,-0.3344,-0.2616,1.58,4.633483241611813,,,-10.0,461100.0,True,-10.245,-11.13,True
20210916,003100,h252_40,20210917,20211118,6.6332,6.9632,1711769900.0,,0,,,399.0,0.0,,,,72.488,1.6459,2.381,2.4225,1.1612,,3.0,18.69,-10.7876,1.6665,-0.3344,-0.2616,13.69,-0.8276681073938086,1.992090175204039e-07,341.0,-10.0,51700.0,False,6.633,6.633,False
20210917,256840,h252_40,20210923,20211119,-64.5585,-64.2285,349856356850.0,,0,,,12949.0,3034.0,,,,81.3428,8.155,0.8327,1.2041,5.0507,1.1834,2.0,20.81,-10.7876,1.6665,-0.3344,-0.2002,3.53,-8.439757893119992,,,-10.0,49900.0,True,-10.245,-64.558,True
20210917,101730,h252_40,20210923,20211119,174.67,175.0,39144619850.0,,0,,,418.0,984.0,75.5,256.6766,1.0862,75.5013,9.3941,2.3729,3.1901,2.021,,3.0,20.81,-10.7876,1.6665,-0.3344,-0.2002,0.0,,1.3411804789822221e-08,525.0,-10.0,13600.0,True,-10.245,174.67,False
20210917,003100,h500_20,20210923,20211022,1.3586,1.6886,1073819000.0,,0,,,32.0,0.0,,,,80.3101,1.846,1.4454,1.489,0.0884,,3.0,20.81,-10.7876,1.6665,-0.3344,-0.2002,13.7,-0.4362238526982587,1.2851327830854177e-07,138.0,-10.0,53300.0,False,1.359,1.359,False
20210917,101730,h500_20,20210923,20211022,69.8906,70.2206,39144619850.0,,0,,,418.0,984.0,75.5,256.6766,1.0862,75.5013,9.3941,2.3729,3.1901,2.021,,3.0,20.81,-10.7876,1.6665,-0.3344,-0.2002,0.0,,1.3411804789822221e-08,525.0,-10.0,13600.0,True,-10.245,69.891,False
20210917,003100,h252_40,20210923,20211119,3.61,3.94,1073819000.0,,0,,,32.0,0.0,,,,80.3101,1.846,1.4454,1.489,0.0884,,3.0,20.81,-10.7876,1.6665,-0.3344,-0.2002,13.7,-0.4362238526982587,1.2851327830854177e-07,138.0,-10.0,53300.0,False,3.61,3.61,False
20210917,256840,h500_20,20210923,20211022,-42.815,-42.485,349856356850.0,,0,,,12949.0,3034.0,,,,81.3428,8.155,0.8327,1.2041,5.0507,1.1834,2.0,20.81,-10.7876,1.6665,-0.3344,-0.2002,3.53,-8.439757893119992,,,-10.0,49900.0,True,-10.245,-42.815,True
20210917,144960,h252_40,20210923,20211119,-18.3114,-17.9814,179093420570.0,,0,,,-3823.0,846.0,80.88,144.909,1.3352,80.8756,4.5525,19.2361,22.6736,-10.2704,2.2718,3.0,20.81,-10.7876,1.6665,-0.3344,-0.2002,5.39,9.79052768226465,,,-10.0,8620.0,True,-10.245,-18.311,True
20210923,066410,h500_20,20210924,20211025,-3.3937,-3.0637,116710459425.0,,0,,,817.0,-304.0,74.4,112.3123,1.3222,74.4049,7.449,7.8661,9.6647,5.5225,-2.0476,3.0,18.63,-10.4757,1.0608,0.5628,-2.2408,6.12,19.50796489524238,1.4120413955349316e-08,1648.0,-10.0,4080.0,False,-3.394,-3.394,False
20210923,142760,h252_40,20210924,20211122,-45.0852,-44.7552,103652262600.0,,0,,,-205.0,3004.0,67.97,105.737,1.0319,67.9747,8.5862,2.7647,3.2467,-0.5297,7.7537,3.0,18.63,-10.4757,1.0608,0.5628,-2.2408,0.03,-2.3735977889774,,,-10.0,14300.0,True,-10.245,-45.085,True
20210923,256840,h500_20,20210924,20211025,-45.5819,-45.2519,176449292000.0,,0,,,4512.0,354.0,,,,83.3406,7.6491,0.3831,0.5788,1.6581,0.1299,2.0,18.63,-10.4757,1.0608,0.5628,-2.2408,3.49,-8.136016673484892,,,-10.0,51600.0,True,-10.245,-45.582,True
20210923,247540,h500_20,20210924,20211025,-14.2704,-13.9404,246171454000.0,,0,,,94058.0,-40204.0,96.46,-18.8956,,86.2989,4.9099,0.6975,0.8698,9.1299,-3.9025,1.0,18.63,-10.4757,1.0608,0.5628,-2.2408,1.57,-6.998940123696951,,,-10.0,479900.0,True,-10.245,-14.27,True
20210923,256840,h252_40,20210924,20211122,-63.6052,-63.2752,176449292000.0,,0,,,4512.0,354.0,,,,83.3406,7.6491,0.3831,0.5788,1.6581,0.1299,2.0,18.63,-10.4757,1.0608,0.5628,-2.2408,3.49,-8.136016673484892,,,-10.0,51600.0,True,-10.245,-63.605,True
20210923,194480,h500_20,20210924,20211025,-28.2694,-27.9394,107629166700.0,,0,,,10082.0,-4474.0,87.6,9259.3411,1.1797,87.5973,7.5644,0.9993,1.4975,4.9657,-2.2036,2.0,18.63,-10.4757,1.0608,0.5628,-2.2408,0.71,35.78907634740367,,,-10.0,165000.0,True,-10.245,-28.269,True
20210923,194480,h252_40,20210924,20211122,-33.0573,-32.7273,107629166700.0,,0,,,10082.0,-4474.0,87.6,9259.3411,1.1797,87.5973,7.5644,0.9993,1.4975,4.9657,-2.2036,2.0,18.63,-10.4757,1.0608,0.5628,-2.2408,0.71,35.78907634740367,,,-10.0,165000.0,True,-10.245,-33.057,True
20210923,066410,h252_40,20210924,20211122,61.4347,61.7647,116710459425.0,,0,,,817.0,-304.0,74.4,112.3123,1.3222,74.4049,7.449,7.8661,9.6647,5.5225,-2.0476,3.0,18.63,-10.4757,1.0608,0.5628,-2.2408,6.12,19.50796489524238,1.4120413955349316e-08,1648.0,-10.0,4080.0,False,61.435,61.435,False
20210923,142760,h500_20,20210924,20211025,-38.6517,-38.3217,103652262600.0,,0,,,-205.0,3004.0,67.97,105.737,1.0319,67.9747,8.5862,2.7647,3.2467,-0.5297,7.7537,3.0,18.63,-10.4757,1.0608,0.5628,-2.2408,0.03,-2.3735977889774,,,-10.0,14300.0,True,-10.245,-38.652,True
20210923,247540,h252_40,20210924,20211122,11.9851,12.3151,246171454000.0,,0,,,94058.0,-40204.0,96.46,-18.8956,,86.2989,4.9099,0.6975,0.8698,9.1299,-3.9025,1.0,18.63,-10.4757,1.0608,0.5628,-2.2408,1.57,-6.998940123696951,,,-10.0,479900.0,True,-10.245,11.985,False
20210924,066410,h500_20,20210927,20211026,-25.9398,-25.6098,334051416730.0,,0,,,1315.0,32.0,82.73,204.4065,1.3833,82.7328,6.969,12.2438,18.7112,6.8404,0.1715,3.0,17.75,-10.4757,1.0608,0.5628,-2.55,6.53,34.76751602712418,6.253528335395304e-09,2089.0,-10.0,5330.0,True,-10.245,-25.94,True
20210924,142760,h500_20,20210927,20211026,-41.9429,-41.6129,79728917500.0,,0,,,-2084.0,-3.0,71.39,261.1944,1.115,71.3912,8.4105,1.7664,2.1581,-5.006,-0.007,3.0,17.75,-10.4757,1.0608,0.5628,-2.55,0.03,-13.785339004253194,,,-10.0,15500.0,True,-10.245,-41.943,True
20210924,066410,h252_40,20210927,20211123,16.1803,16.5103,334051416730.0,,0,,,1315.0,32.0,82.73,204.4065,1.3833,82.7328,6.969,12.2438,18.7112,6.8404,0.1715,3.0,17.75,-10.4757,1.0608,0.5628,-2.55,6.53,34.76751602712418,6.253528335395304e-09,2089.0,-10.0,5330.0,True,-10.245,16.18,False
20210924,066970,h500_20,20210927,20211026,-2.9876,-2.6576,960456375500.0,,0,,,48330.0,-57853.0,,,,84.8005,6.0332,3.9666,5.48,7.3408,-8.7871,2.0,17.75,-10.4757,1.0608,0.5628,-2.55,2.02,-10.768765279386315,4.913913968807842e-08,47196.0,-10.0,191900.0,True,-10.245,-2.988,False
20210924,078600,h252_40,20210927,20211123,12.5534,12.8834,367287157000.0,,0,,,26923.0,-14377.0,,,,81.0139,5.9404,3.6569,4.6191,18.0398,-9.634,2.0,17.75,-10.4757,1.0608,0.5628,-2.55,4.62,-0.86233952977125,6.910941348270449e-08,25383.0,-10.0,97800.0,False,12.553,12.553,False
20210924,042600,h252_40,20210927,20211123,27.6535,27.9835,187545494800.0,,0,,,-272.0,-1403.0,84.14,19.4799,,77.6518,7.0344,5.7731,6.7977,-0.9096,-4.6757,3.0,17.75,-10.4757,1.0608,0.5628,-2.55,3.82,-25.707143324984948,4.958796802833144e-09,930.0,-10.0,24300.0,True,-10.945,27.654,False
20210924,256840,h500_20,20210927,20211026,-43.5707,-43.2407,158198221400.0,,0,,,3774.0,-250.0,,,,84.3467,7.4317,0.3253,0.508,1.3437,-0.0892,2.0,17.75,-10.4757,1.0608,0.5628,-2.55,3.4,-9.613722102992728,,,-10.0,54000.0,True,-10.245,-43.571,True
20210924,051380,h252_40,20210927,20211123,5.1645,5.4945,2739588400.0,,0,,,188.0,8.0,76.97,41.2926,,69.0309,2.9541,7.2462,7.7593,1.8628,,3.0,17.75,-10.4757,1.0608,0.5628,-2.55,1.92,13.908374869238816,7.55587956205392e-08,207.0,-10.0,13650.0,True,-10.245,5.164,False
20210924,256840,h252_40,20210927,20211123,-66.8115,-66.4815,158198221400.0,,0,,,3774.0,-250.0,,,,84.3467,7.4317,0.3253,0.508,1.3437,-0.0892,2.0,17.75,-10.4757,1.0608,0.5628,-2.55,3.4,-9.613722102992728,,,-10.0,54000.0,True,-10.245,-66.812,True
20210924,042600,h500_20,20210927,20211026,28.0651,28.3951,187545494800.0,,0,,,-272.0,-1403.0,84.14,19.4799,,77.6518,7.0344,5.7731,6.7977,-0.9096,-4.6757,3.0,17.75,-10.4757,1.0608,0.5628,-2.55,3.82,-25.707143324984948,4.958796802833144e-09,930.0,-10.0,24300.0,True,-10.945,28.065,False
20210924,054210,h500_20,20210927,20211026,6.1056,6.4356,144774982610.0,,0,,,10.0,1285.0,,,,78.0458,4.4526,21.7113,25.2353,0.0366,,3.0,17.75,-10.4757,1.0608,0.5628,-2.55,8.62,7.556238493284773,,,-10.0,10100.0,True,-10.245,6.106,False
20210924,054210,h252_40,20210927,20211123,23.9274,24.2574,144774982610.0,,0,,,10.0,1285.0,,,,78.0458,4.4526,21.7113,25.2353,0.0366,,3.0,17.75,-10.4757,1.0608,0.5628,-2.55,8.62,7.556238493284773,,,-10.0,10100.0,True,-10.245,23.927,False
20210924,142760,h252_40,20210927,20211123,-49.1687,-48.8387,79728917500.0,,0,,,-2084.0,-3.0,71.39,261.1944,1.115,71.3912,8.4105,1.7664,2.1581,-5.006,-0.007,3.0,17.75,-10.4757,1.0608,0.5628,-2.55,0.03,-13.785339004253194,,,-10.0,15500.0,True,-10.245,-49.169,True
20210924,078600,h500_20,20210927,20211026,15.3142,15.6442,367287157000.0,,0,,,26923.0,-14377.0,,,,81.0139,5.9404,3.6569,4.6191,18.0398,-9.634,2.0,17.75,-10.4757,1.0608,0.5628,-2.55,4.62,-0.86233952977125,6.910941348270449e-08,25383.0,-10.0,97800.0,False,15.314,15.314,False
20210924,066970,h252_40,20210927,20211123,18.6382,18.9682,960456375500.0,,0,,,48330.0,-57853.0,,,,84.8005,6.0332,3.9666,5.48,7.3408,-8.7871,2.0,17.75,-10.4757,1.0608,0.5628,-2.55,2.02,-10.768765279386315,4.913913968807842e-08,47196.0,-10.0,191900.0,True,-10.245,18.638,False
20210927,313760,h252_40,20210928,20211124,-37.6412,-37.3112,17723682800.0,,0,,,1462.0,107.0,,,,77.6183,8.1054,0.8331,1.0528,9.0889,,3.0,18.76,-22.9885,3.0018,-0.5038,-2.1062,4.69,-19.28715919240559,,,-10.0,33100.0,True,-17.768,-37.641,True
20210927,037370,h252_40,20210928,20211124,-22.521,-22.191,18175104600.0,,0,,,1099.0,-1451.0,,,,68.4788,6.9247,2.6819,3.1138,7.7765,-10.2592,3.0,18.76,-22.9885,3.0018,-0.5038,-2.1062,2.32,-8.323126041645745,7.191155312525687e-08,1307.0,-10.0,17800.0,True,-10.245,-22.521,True
20210927,042600,h500_20,20210928,20211027,24.172,24.502,138027593750.0,,0,,,1939.0,1407.0,84.91,423.3613,,78.2135,6.9196,3.0565,3.7618,6.3686,4.6237,3.0,18.76,-22.9885,3.0018,-0.5038,-2.1062,4.34,19.730675526024367,3.2631156405999435e-08,4504.0,-10.0,25100.0,True,-13.791,24.172,False
20210927,256840,h252_40,20210928,20211124,-66.8165,-66.4865,80287673400.0,,0,,,-6753.0,-2867.0,,,,85.2496,7.1369,0.1734,0.2668,-2.336,-0.9919,2.0,18.76,-22.9885,3.0018,-0.5038,-2.1062,3.37,-8.235771439786676,,,-10.0,55500.0,True,-10.245,-66.816,True
20210927,313760,h500_20,20210928,20211027,-37.0369,-36.7069,17723682800.0,,0,,,1462.0,107.0,,,,77.6183,8.1054,0.8331,1.0528,9.0889,,3.0,18.76,-22.9885,3.0018,-0.5038,-2.1062,4.69,-19.28715919240559,,,-10.0,33100.0,True,-17.768,-37.037,True
20210927,256840,h500_20,20210928,20211027,-47.1768,-46.8468,80287673400.0,,0,,,-6753.0,-2867.0,,,,85.2496,7.1369,0.1734,0.2668,-2.336,-0.9919,2.0,18.76,-22.9885,3.0018,-0.5038,-2.1062,3.37,-8.235771439786676,,,-10.0,55500.0,True,-10.245,-47.177,True
20210927,017000,h500_20,20210928,20211027,-12.4908,-12.1608,144149106540.0,,0,,,-348.0,1129.0,73.22,175.7631,1.1003,73.2166,7.2174,4.5116,5.4541,-2.9564,9.6228,3.0,18.76,-22.9885,3.0018,-0.5038,-2.1062,9.49,20.011221144275115,9.719102904125432e-09,1401.0,-10.0,9950.0,True,-10.245,-12.491,True
20210927,017000,h252_40,20210928,20211124,84.0921,84.4221,144149106540.0,,0,,,-348.0,1129.0,73.22,175.7631,1.1003,73.2166,7.2174,4.5116,5.4541,-2.9564,9.6228,3.0,18.76,-22.9885,3.0018,-0.5038,-2.1062,9.49,20.011221144275115,9.719102904125432e-09,1401.0,-10.0,9950.0,True,-10.245,84.092,False
20210927,060310,h500_20,20210928,20211027,5.6897,6.0197,7709403420.0,,0,,,449.0,10.0,,,,71.0152,4.5992,4.877,5.285,2.3592,,3.0,18.76,-22.9885,3.0018,-0.5038,-2.1062,2.91,0.612327103590049,9.326272875210365e-08,719.0,-10.0,4070.0,True,-10.245,5.69,False
20210927,060310,h252_40,20210928,20211124,-4.7526,-4.4226,7709403420.0,,0,,,449.0,10.0,,,,71.0152,4.5992,4.877,5.285,2.3592,,3.0,18.76,-22.9885,3.0018,-0.5038,-2.1062,2.91,0.612327103590049,9.326272875210365e-08,719.0,-10.0,4070.0,True,-10.245,-4.753,False
20210927,307750,h500_20,20210928,20211027,-14.4476,-14.1176,183618679400.0,,0,,,1513.0,2063.0,77.81,347.7676,1.0546,77.8079,7.422,1.2625,1.8193,1.8569,,3.0,18.76,-22.9885,3.0018,-0.5038,-2.1062,1.89,-15.45823911332336,,,-10.0,17000.0,True,-10.245,-14.448,True
20210927,042600,h252_40,20210928,20211124,26.3632,26.6932,138027593750.0,,0,,,1939.0,1407.0,84.91,423.3613,,78.2135,6.9196,3.0565,3.7618,6.3686,4.6237,3.0,18.76,-22.9885,3.0018,-0.5038,-2.1062,4.34,19.730675526024367,3.2631156405999435e-08,4504.0,-10.0,25100.0,True,-13.791,26.363,False
20210927,037370,h500_20,20210928,20211027,-11.566,-11.236,18175104600.0,,0,,,1099.0,-1451.0,,,,68.4788,6.9247,2.6819,3.1138,7.7765,-10.2592,3.0,18.76,-22.9885,3.0018,-0.5038,-2.1062,2.32,-8.323126041645745,7.191155312525687e-08,1307.0,-10.0,17800.0,True,-10.245,-11.566,True
20210927,066410,h252_40,20210928,20211124,21.7795,22.1095,262692974345.0,,0,,,-794.0,213.0,83.22,256.0086,1.182,83.2249,7.9485,5.1108,7.6169,-4.0526,1.0924,3.0,18.76,-22.9885,3.0018,-0.5038,-2.1062,4.87,-13.747173034356653,7.286072285611663e-09,1914.0,-10.0,4930.0,True,-12.415,21.78,False
20210927,078600,h500_20,20210928,20211027,7.6582,7.9882,203418691800.0,,0,,,3710.0,-16941.0,,,,83.5247,5.8498,1.6221,2.1084,2.3375,-10.6764,2.0,18.76,-22.9885,3.0018,-0.5038,-2.1062,4.41,-4.483677241175066,9.605803590169388e-08,19540.0,-10.0,101400.0,True,-10.245,7.658,False
20210927,307750,h252_40,20210928,20211124,-37.3888,-37.0588,183618679400.0,,0,,,1513.0,2063.0,77.81,347.7676,1.0546,77.8079,7.422,1.2625,1.8193,1.8569,,3.0,18.76,-22.9885,3.0018,-0.5038,-2.1062,1.89,-15.45823911332336,,,-10.0,17000.0,True,-10.245,-37.389,True
20210927,026040,h252_40,20210928,20211124,-11.5829,-11.2529,17042514565.0,,0,,,-704.0,83.0,90.2,60.3462,,80.1654,4.88,32.0491,38.5948,-9.6873,,3.0,18.76,-22.9885,3.0018,-0.5038,-2.1062,0.04,600.0,2.933839358581766e-10,5.0,-10.0,4310.0,True,-10.245,-11.583,True
20210927,025980,h252_40,20210928,20211124,-15.93,-15.6,353888554550.0,,0,,,-8620.0,-1569.0,,,,68.009,5.2581,7.5684,8.6312,-7.8397,-1.4271,2.0,18.76,-22.9885,3.0018,-0.5038,-2.1062,5.9,0.0137675767220013,1.5971129688517358e-08,5652.0,-10.0,12500.0,True,-10.245,-15.93,True
20210927,066410,h500_20,20210928,20211027,4.1325,4.4625,262692974345.0,,0,,,-794.0,213.0,83.22,256.0086,1.182,83.2249,7.9485,5.1108,7.6169,-4.0526,1.0924,3.0,18.76,-22.9885,3.0018,-0.5038,-2.1062,4.87,-13.747173034356653,7.286072285611663e-09,1914.0,-10.0,4930.0,True,-12.415,4.132,False
20210927,078600,h252_40,20210928,20211124,14.8574,15.1874,203418691800.0,,0,,,3710.0,-16941.0,,,,83.5247,5.8498,1.6221,2.1084,2.3375,-10.6764,2.0,18.76,-22.9885,3.0018,-0.5038,-2.1062,4.41,-4.483677241175066,9.605803590169388e-08,19540.0,-10.0,101400.0,True,-10.245,14.857,False
20210928,025980,h252_40,20210929,20211125,-19.414,-19.084,220760434500.0,,0,,,12449.0,-1005.0,,,,71.4608,5.3534,3.4881,3.91,10.8192,-0.8736,2.0,23.25,11.4039,-2.8614,0.4962,-2.1062,5.96,1.2995185508428042,9.058688458053385e-08,19998.0,-10.0,13100.0,True,-10.245,-19.414,True
20210928,142760,h500_20,20210929,20211028,-48.6633,-48.3333,95169117400.0,0.0,3,,,1305.0,1132.0,77.33,518.8532,1.1826,77.3337,8.1951,1.6424,2.1976,2.728,2.3656,3.0,23.25,11.4039,-2.8614,0.4962,-2.1062,0.04,42.768431748899175,,,-10.0,16200.0,True,-10.245,-48.663,True
20210928,307750,h500_20,20210929,20211028,-22.7057,-22.3757,215548248600.0,,0,,,834.0,515.0,81.62,550.2931,1.1154,81.6162,7.5524,1.3445,2.1014,0.9137,,3.0,23.25,11.4039,-2.8614,0.4962,-2.1062,1.71,-18.326062240297915,,,-10.0,18100.0,True,-10.245,-22.706,True
20210928,009300,h500_20,20210929,20211028,-28.5046,-28.1746,3399245350.0,,0,,,697.0,0.0,95.49,267.9373,0.8529,95.49,3.3229,1.5524,1.816,4.3459,,3.0,23.25,11.4039,-2.8614,0.4962,-2.1062,4.0,24.100116176763663,2.3564053709744722e-07,801.0,-10.0,25200.0,True,-10.245,-28.505,True
20210928,256840,h252_40,20210929,20211125,-68.3039,-67.9739,586973985800.0,,0,,,1927.0,20.0,,,,87.3176,8.1201,1.2936,2.1575,0.6201,0.0062,2.0,23.25,11.4039,-2.8614,0.4962,-2.1062,3.25,-8.728991573820844,,,-10.0,61200.0,True,-10.245,-68.304,True
20210928,256840,h500_20,20210929,20211028,-54.5784,-54.2484,586973985800.0,,0,,,1927.0,20.0,,,,87.3176,8.1201,1.2936,2.1575,0.6201,0.0062,2.0,23.25,11.4039,-2.8614,0.4962,-2.1062,3.25,-8.728991573820844,,,-10.0,61200.0,True,-10.245,-54.578,True
20210928,053050,h252_40,20210929,20211125,-4.7626,-4.4326,26576507195.0,,0,,,99.0,297.0,,,,72.2754,5.6939,4.8345,5.3186,1.2317,,3.0,23.25,11.4039,-2.8614,0.4962,-2.1062,3.0,33.096986354724066,2.362989219735201e-08,628.0,-10.0,2820.0,True,-10.245,-4.763,False
20210928,053050,h500_20,20210929,20211028,12.0813,12.4113,26576507195.0,,0,,,99.0,297.0,,,,72.2754,5.6939,4.8345,5.3186,1.2317,,3.0,23.25,11.4039,-2.8614,0.4962,-2.1062,3.0,33.096986354724066,2.362989219735201e-08,628.0,-10.0,2820.0,True,-10.245,12.081,False
20210928,142760,h252_40,20210929,20211125,-49.0954,-48.7654,95169117400.0,0.0,3,,,1305.0,1132.0,77.33,518.8532,1.1826,77.3337,8.1951,1.6424,2.1976,2.728,2.3656,3.0,23.25,11.4039,-2.8614,0.4962,-2.1062,0.04,42.768431748899175,,,-10.0,16200.0,True,-10.245,-49.095,True
20210928,009300,h252_40,20210929,20211125,-26.1237,-25.7937,3399245350.0,,0,,,697.0,0.0,95.49,267.9373,0.8529,95.49,3.3229,1.5524,1.816,4.3459,,3.0,23.25,11.4039,-2.8614,0.4962,-2.1062,4.0,24.100116176763663,2.3564053709744722e-07,801.0,-10.0,25200.0,True,-10.245,-26.124,True
20210928,307750,h252_40,20210929,20211125,-40.6615,-40.3315,215548248600.0,,0,,,834.0,515.0,81.62,550.2931,1.1154,81.6162,7.5524,1.3445,2.1014,0.9137,,3.0,23.25,11.4039,-2.8614,0.4962,-2.1062,1.71,-18.326062240297915,,,-10.0,18100.0,True,-10.245,-40.662,True
20210929,009300,h500_20,20210930,20211029,-34.0465,-33.7165,2275916200.0,,0,,,319.0,0.0,96.11,277.2093,0.8808,96.1093,3.2716,0.9395,1.1176,1.9307,,3.0,22.56,21.095,-5.5998,1.0837,-4.466,4.31,27.09393030233094,3.018564567535483e-07,687.0,-10.0,26100.0,True,-10.245,-34.046,True
20210929,053050,h500_20,20210930,20211029,6.9395,7.2695,199469653157.0,,0,,,-2374.0,900.0,,,,75.2446,6.6728,24.0401,31.605,-27.576,,3.0,22.56,21.095,-5.5998,1.0837,-4.466,2.64,20.147522275712483,3.148348583660038e-09,628.0,-10.0,2820.0,True,-10.245,6.94,False
20210929,220260,h500_20,20210930,20211029,-12.5624,-12.2324,447982965050.0,,0,,,-4941.0,1204.0,78.26,197.1785,1.1918,78.2645,7.4558,4.2011,5.5516,-11.453,2.7894,3.0,22.56,21.095,-5.5998,1.0837,-4.466,9.54,-2.9620409226870925,,,-10.0,16350.0,True,-10.245,-12.562,True
20210929,009300,h252_40,20210930,20211126,-30.2151,-29.8851,2275916200.0,,0,,,319.0,0.0,96.11,277.2093,0.8808,96.1093,3.2716,0.9395,1.1176,1.9307,,3.0,22.56,21.095,-5.5998,1.0837,-4.466,4.31,27.09393030233094,3.018564567535483e-07,687.0,-10.0,26100.0,True,-10.245,-30.215,True
20210929,053050,h252_40,20210930,20211126,-9.3726,-9.0426,199469653157.0,,0,,,-2374.0,900.0,,,,75.2446,6.6728,24.0401,31.605,-27.576,,3.0,22.56,21.095,-5.5998,1.0837,-4.466,2.64,20.147522275712483,3.148348583660038e-09,628.0,-10.0,2820.0,True,-10.245,-9.373,False
20210929,307750,h252_40,20210930,20211126,-48.7021,-48.3721,296465986450.0,,0,,,4732.0,2893.0,86.11,859.3746,1.2005,86.1087,7.3244,1.5568,2.6505,4.3638,,2.0,22.56,21.095,-5.5998,1.0837,-4.466,1.56,-22.68264526524816,,,-10.0,21500.0,True,-13.733,-48.702,True
20210929,060310,h500_20,20210930,20211029,-0.4483,-0.1183,4863389585.0,,0,,,-97.0,0.0,,,,68.3487,4.8696,2.3825,2.5548,-0.5035,,3.0,22.56,21.095,-5.5998,1.0837,-4.466,2.99,2.8178434036022715,1.435213008953302e-07,698.0,-10.0,4225.0,True,-10.245,-0.448,False
20210929,060310,h252_40,20210930,20211126,-13.5844,-13.2544,4863389585.0,,0,,,-97.0,0.0,,,,68.3487,4.8696,2.3825,2.5548,-0.5035,,3.0,22.56,21.095,-5.5998,1.0837,-4.466,2.99,2.8178434036022715,1.435213008953302e-07,698.0,-10.0,4225.0,True,-10.245,-13.584,True
20210929,027710,h252_40,20210930,20211126,-24.5576,-24.2276,451024387175.0,,0,,,-568.0,1273.0,82.76,93.4809,1.4361,82.76,5.1373,30.0409,37.835,-1.6764,,3.0,22.56,21.095,-5.5998,1.0837,-4.466,,,3.0885247884822423e-09,1393.0,-10.0,3075.0,True,-10.245,-24.558,True
20210929,027710,h500_20,20210930,20211029,-11.8747,-11.5447,451024387175.0,,0,,,-568.0,1273.0,82.76,93.4809,1.4361,82.76,5.1373,30.0409,37.835,-1.6764,,3.0,22.56,21.095,-5.5998,1.0837,-4.466,,,3.0885247884822423e-09,1393.0,-10.0,3075.0,True,-10.245,-11.875,True
20210929,307750,h500_20,20210930,20211029,-35.9114,-35.5814,296465986450.0,,0,,,4732.0,2893.0,86.11,859.3746,1.2005,86.1087,7.3244,1.5568,2.6505,4.3638,,2.0,22.56,21.095,-5.5998,1.0837,-4.466,1.56,-22.68264526524816,,,-10.0,21500.0,True,-13.733,-35.911,True
20210929,220260,h252_40,20210930,20211126,-14.7031,-14.3731,447982965050.0,,0,,,-4941.0,1204.0,78.26,197.1785,1.1918,78.2645,7.4558,4.2011,5.5516,-11.453,2.7894,3.0,22.56,21.095,-5.5998,1.0837,-4.466,9.54,-2.9620409226870925,,,-10.0,16350.0,True,-10.245,-14.703,True
20210930,128540,h500_20,20211001,20211101,32.8306,33.1606,1821977170.0,,0,,,-438.0,11.0,79.13,104.2759,1.4155,79.1292,6.8865,0.0848,0.1243,-4.0499,,3.0,23.14,30.3662,-5.6698,1.0837,-3.7209,3.46,-8.59830262855571,,,-10.0,9650.0,True,-10.245,32.831,False
20210930,025900,h500_20,20211001,20211101,-11.259,-10.929,90586942300.0,,0,,,4158.0,7171.0,82.85,306.0283,,70.8675,5.0435,4.1588,4.6311,2.249,3.8794,2.0,23.14,30.3662,-5.6698,1.0837,-3.7209,,,9.984882777084309e-08,9045.0,-10.0,91500.0,True,-10.245,-11.259,True
20210930,222080,h500_20,20211001,20211101,-20.9319,-20.6019,987379302300.0,,0,,,-6950.0,3455.0,,,,76.7433,6.9141,4.7985,5.7954,-5.6487,2.8084,2.0,23.14,30.3662,-5.6698,1.0837,-3.7209,2.29,-45.06910188110099,,,-10.0,21600.0,True,-10.245,-20.932,True
20210930,128540,h252_40,20211001,20211129,-24.6823,-24.3523,1821977170.0,,0,,,-438.0,11.0,79.13,104.2759,1.4155,79.1292,6.8865,0.0848,0.1243,-4.0499,,3.0,23.14,30.3662,-5.6698,1.0837,-3.7209,3.46,-8.59830262855571,,,-10.0,9650.0,True,-10.245,-24.682,True
